order_id,order_timestamp,customer_id,country,currency,amount,status
ORD102024,2023-10-02T15:34:33,CUST5971,AU,AUD,4500.26,CANCELLED
ORD102025,2024-10-04T02:00:34,CUST9584,AU,AUD,2717.59,CANCELLED
ORD102026,2024-10-01T11:25:16,CUST1456,US,USD,1091.66,CREATED
ORD102027,2024-03-28T01:50:26,CUST9745,IN,INR,3479.91,CANCELLED
ORD102028,2024-11-05T06:32:06,CUST7056,UK,GBP,1059.78,PAID
ORD102029,2023-03-19T15:53:33,CUST7262,IN,INR,3648.79,CANCELLED
ORD102030,2023-05-04T09:35:17,CUST5464,UK,GBP,4098.89,CANCELLED
ORD102031,2024-05-21T21:22:22,CUST5794,IN,INR,1502.74,CREATED
ORD102032,2024-12-04T04:02:56,CUST7581,US,USD,2363.52,CREATED
ORD102033,2023-08-12T11:13:32,CUST1706,AU,AUD,1554.15,CANCELLED
ORD102034,2023-12-10T08:56:13,CUST6198,IN,INR,238.58,CANCELLED
ORD102035,2024-12-19T15:31:48,CUST9605,UK,GBP,881.28,CREATED
ORD102036,2024-03-06T02:03:34,CUST4054,CA,CAD,2507.01,CREATED
ORD102037,2024-11-14T02:45:07,CUST8658,UK,GBP,1753.68,PAID
ORD102038,2024-01-04T21:18:17,CUST3307,US,USD,11.44,PAID
ORD102039,2024-12-09T04:24:45,CUST7063,US,USD,400.83,CREATED
ORD102040,2024-04-07T13:15:24,CUST5839,IN,INR,450.31,CANCELLED
ORD102041,2023-07-02T14:23:43,CUST2903,US,USD,2913.88,PAID
ORD102042,2023-09-21T17:14:02,CUST7708,CA,CAD,1446.09,CREATED
ORD102043,2023-06-16T01:41:48,CUST4398,IN,INR,4687.65,CREATED
ORD102044,2024-02-09T00:17:27,CUST6975,IN,INR,1492.66,CANCELLED
ORD102045,2023-06-20T22:39:18,CUST3211,AU,AUD,1724.34,PAID
ORD102046,2023-12-14T20:27:05,CUST5033,UK,GBP,1713.44,CANCELLED
ORD102047,2024-07-14T22:02:26,CUST5658,AU,AUD,3837.35,PAID
ORD102048,2024-03-30T12:17:59,CUST8271,US,USD,456.12,PAID
ORD102049,2023-11-18T02:45:00,CUST9874,IN,INR,3549.34,PAID
ORD102050,2024-11-06T13:02:05,CUST8288,CA,CAD,4277.58,PAID
ORD102051,2024-11-16T12:11:54,CUST6049,CA,CAD,4085.96,PAID
ORD102052,2024-03-21T05:26:26,CUST3963,IN,INR,600.73,CANCELLED
ORD102053,2024-12-24T13:35:45,CUST2568,IN,INR,687.4,CANCELLED
ORD102054,2023-05-08T00:56:04,CUST4786,AU,AUD,681.58,CANCELLED
ORD102055,2023-06-22T15:15:50,CUST8723,CA,CAD,2617.24,PAID
ORD102056,2023-03-13T12:36:54,CUST9709,IN,INR,3827.06,PAID
ORD102057,2023-03-29T16:33:22,CUST8344,AU,AUD,1652.84,CANCELLED
ORD102058,2023-02-19T22:38:06,CUST3558,IN,INR,2425.88,CREATED
ORD102059,2024-10-07T04:37:24,CUST9257,AU,AUD,873.56,PAID
ORD102060,2023-04-07T17:41:49,CUST1650,US,USD,4130.39,CANCELLED
ORD102061,2024-07-10T04:56:12,CUST2251,CA,CAD,1222.48,CREATED
ORD102062,2024-10-02T07:00:21,CUST9580,CA,CAD,1220.96,PAID
ORD102063,2023-03-23T07:04:50,CUST1551,AU,AUD,2306.64,PAID
ORD102064,2023-02-10T06:04:13,CUST9333,UK,GBP,1439.51,CANCELLED
ORD102065,2023-03-06T05:49:08,CUST1441,IN,INR,2847.27,PAID
ORD102066,2023-11-09T11:04:31,CUST5332,AU,AUD,3432.45,CREATED
ORD102067,2023-05-12T07:06:17,CUST6806,US,USD,4150.65,CREATED
ORD102068,2024-04-05T01:56:35,CUST8295,CA,CAD,3728.81,PAID
ORD102069,2024-07-23T11:26:54,CUST7660,AU,AUD,875.17,CANCELLED
ORD102070,2024-06-14T05:49:05,CUST7478,IN,INR,999.69,CREATED
ORD102071,2024-05-19T23:00:31,CUST1794,UK,GBP,1846.5,PAID
ORD102072,2024-03-21T18:55:48,CUST7196,AU,AUD,807.27,CANCELLED
ORD102073,2023-02-16T17:01:42,CUST6648,CA,CAD,530.84,CREATED
ORD102074,2023-07-28T15:53:32,CUST6946,IN,INR,616.29,PAID
ORD102075,2023-07-11T09:57:10,CUST2929,CA,CAD,246.98,CREATED
ORD102076,2024-11-27T21:20:43,CUST3507,CA,CAD,13.53,CANCELLED
ORD102077,2024-10-22T02:38:55,CUST3602,UK,GBP,4990.71,CANCELLED
ORD102078,2023-07-18T07:16:56,CUST6537,IN,INR,4426.11,CANCELLED
ORD102079,2024-05-16T20:09:30,CUST7237,US,USD,4135.38,PAID
ORD102080,2024-05-21T13:36:16,CUST7417,US,USD,4572.08,CREATED
ORD102081,2024-01-16T17:18:58,CUST5936,UK,GBP,1083.41,CANCELLED
ORD102082,2023-10-22T14:37:54,CUST2486,AU,AUD,306.8,CREATED
ORD102083,2023-04-02T23:57:45,CUST8844,CA,CAD,4029.34,CREATED
ORD102084,2023-06-18T07:00:04,CUST8230,UK,GBP,2005.97,CREATED
ORD102085,2023-06-19T11:10:31,CUST3664,IN,INR,292.42,PAID
ORD102086,2023-09-14T23:22:22,CUST2954,IN,INR,1722.16,CANCELLED
ORD102087,2024-08-21T03:01:27,CUST2344,US,USD,1954.64,CREATED
ORD102088,2023-01-06T16:54:23,CUST7311,US,USD,2233.7,CREATED
ORD102089,2023-06-28T20:12:41,CUST8244,US,USD,454.21,CANCELLED
ORD102090,2023-02-18T13:59:25,CUST3478,IN,INR,1822.01,CANCELLED
ORD102091,2023-09-12T17:10:04,CUST4471,US,USD,728.06,CREATED
ORD102092,2023-10-29T00:45:56,CUST9677,IN,INR,4041.12,CREATED
ORD102093,2023-09-06T05:33:17,CUST4569,UK,GBP,4082.76,CANCELLED
ORD102094,2024-09-19T05:18:41,CUST2385,US,USD,4976.8,CREATED
ORD102095,2024-10-11T07:57:47,CUST5933,CA,CAD,3648.85,CREATED
ORD102096,2024-11-05T05:39:13,CUST4347,AU,AUD,2827.85,PAID
ORD102097,2023-07-06T17:24:17,CUST6520,AU,AUD,1511.87,CANCELLED
ORD102098,2023-10-22T14:44:54,CUST4895,US,USD,1596.29,PAID
ORD102099,2023-08-21T16:30:42,CUST2233,AU,AUD,1199.01,CREATED
ORD102100,2024-02-21T17:47:01,CUST5797,UK,GBP,1837.31,CREATED
ORD102101,2024-12-28T10:06:15,CUST5736,UK,GBP,2204.77,CREATED
ORD102102,2023-01-02T18:16:14,CUST5180,US,USD,1804.63,PAID
ORD102103,2024-03-16T03:24:10,CUST7912,UK,GBP,92.6,CREATED
ORD102104,2023-10-12T05:39:25,CUST1743,US,USD,3412.12,PAID
ORD102105,2023-06-26T06:45:52,CUST5388,IN,INR,1768.21,CANCELLED
ORD102106,2024-10-14T13:54:46,CUST9900,IN,INR,925.93,PAID
ORD102107,2023-09-28T17:17:43,CUST8185,US,USD,1941.87,CREATED
ORD102108,2024-10-31T15:27:30,CUST8310,UK,GBP,4534.67,CREATED
ORD102109,2024-01-11T18:11:30,CUST4110,UK,GBP,3383.57,CREATED
ORD102110,2024-04-02T15:40:51,CUST1605,IN,INR,2449.67,CREATED
ORD102111,2024-04-11T04:39:01,CUST6792,IN,INR,3356.43,CANCELLED
ORD102112,2024-10-17T07:30:28,CUST5435,UK,GBP,1354.47,CREATED
ORD102113,2024-09-28T11:04:10,CUST7960,CA,CAD,740.06,CREATED
ORD102114,2024-02-22T05:23:15,CUST8395,IN,INR,106.32,PAID
ORD102115,2023-10-31T13:19:18,CUST3018,CA,CAD,4749.71,PAID
ORD102116,2024-02-22T22:54:54,CUST8113,AU,AUD,2037.85,PAID
ORD102117,2024-11-08T22:47:38,CUST8100,IN,INR,3157.9,PAID
ORD102118,2024-12-20T02:53:22,CUST9204,UK,GBP,1296.79,CANCELLED
ORD102119,2024-08-15T22:33:47,CUST5356,IN,INR,1538.17,CREATED
ORD102120,2023-01-30T08:04:59,CUST3487,US,USD,2257.67,PAID
ORD102121,2024-10-26T19:25:30,CUST3599,CA,CAD,4688.08,PAID
ORD102122,2024-06-29T15:25:34,CUST8817,AU,AUD,3568.4,CANCELLED
ORD102123,2024-07-06T03:20:32,CUST7117,AU,AUD,19.8,CREATED
ORD102124,2024-05-31T12:42:29,CUST3191,UK,GBP,516.61,CANCELLED
ORD102125,2024-07-30T21:03:09,CUST5201,US,USD,1676.26,CANCELLED
ORD102126,2024-09-01T15:19:00,CUST3604,IN,INR,4592.77,CREATED
ORD102127,2023-03-06T12:24:38,CUST5834,CA,CAD,1149.1,CREATED
ORD102128,2024-04-25T19:39:01,CUST6469,CA,CAD,813.62,PAID
ORD102129,2024-08-10T13:44:28,CUST6671,US,USD,1401.11,CANCELLED
ORD102130,2024-10-11T13:38:22,CUST9628,US,USD,3022.85,CREATED
ORD102131,2024-05-19T12:07:22,CUST1925,UK,GBP,3219.34,PAID
ORD102132,2024-08-18T22:12:29,CUST2413,US,USD,3918.82,PAID
ORD102133,2024-07-12T22:03:47,CUST1388,UK,GBP,4823.77,CANCELLED
ORD102134,2023-09-08T12:47:31,CUST8563,US,USD,4141.57,CANCELLED
ORD102135,2023-08-30T22:46:55,CUST2769,UK,GBP,2845.63,PAID
ORD102136,2023-08-29T03:34:03,CUST9054,AU,AUD,2273.07,CANCELLED
ORD102137,2024-06-25T04:49:22,CUST7738,IN,INR,2361.4,PAID
ORD102138,2023-08-18T20:12:07,CUST6158,CA,CAD,4618.54,PAID
ORD102139,2024-01-21T02:49:58,CUST6171,CA,CAD,4807.36,CREATED
ORD102140,2023-09-18T18:06:06,CUST5661,IN,INR,4371.16,CREATED
ORD102141,2024-09-07T22:48:08,CUST4340,UK,GBP,2511.01,PAID
ORD102142,2024-08-21T23:03:59,CUST1725,CA,CAD,2216.33,CANCELLED
ORD102143,2023-02-15T00:02:51,CUST4275,AU,AUD,3847.02,CREATED
ORD102144,2024-11-22T23:47:22,CUST7399,UK,GBP,1760.29,PAID
ORD102145,2023-06-23T12:56:45,CUST9053,US,USD,2074.91,CANCELLED
ORD102146,2024-11-02T01:36:46,CUST6961,CA,CAD,3127.63,CANCELLED
ORD102147,2023-02-04T05:08:22,CUST5009,UK,GBP,3686.21,CANCELLED
ORD102148,2024-06-12T17:58:35,CUST6812,IN,INR,686.34,PAID
ORD102149,2024-05-16T12:41:35,CUST6921,US,USD,4503.89,CANCELLED
ORD102150,2024-12-11T00:04:19,CUST4726,UK,GBP,3939.33,PAID
ORD102151,2024-02-23T11:52:26,CUST9334,AU,AUD,1427.2,PAID
ORD102152,2024-07-04T00:25:31,CUST7672,AU,AUD,4775.25,CANCELLED
ORD102153,2024-08-20T01:26:14,CUST6303,IN,INR,4904.76,CANCELLED
ORD102154,2024-01-31T17:55:09,CUST5268,IN,INR,3499.18,PAID
ORD102155,2024-05-31T01:56:09,CUST1563,UK,GBP,1115.92,CANCELLED
ORD102156,2024-09-21T06:53:50,CUST6379,IN,INR,3424.12,CREATED
ORD102157,2024-08-23T19:11:00,CUST1867,AU,AUD,2150.92,PAID
ORD102158,2024-10-12T04:54:13,CUST4128,US,USD,4643.35,PAID
ORD102159,2023-05-24T18:45:36,CUST8018,US,USD,3342.29,CREATED
ORD102160,2024-08-23T07:16:20,CUST8947,US,USD,4778.59,CREATED
ORD102161,2024-07-13T02:20:04,CUST6266,CA,CAD,1355.82,CREATED
ORD102162,2024-06-08T05:33:09,CUST4223,UK,GBP,483.92,CANCELLED
ORD102163,2024-11-24T02:45:04,CUST7268,UK,GBP,2113.57,CANCELLED
ORD102164,2024-06-15T04:15:52,CUST1876,US,USD,4931.41,CREATED
ORD102165,2024-03-26T09:46:11,CUST2177,AU,AUD,3028.51,CANCELLED
ORD102166,2024-06-25T19:38:40,CUST8630,US,USD,4225.28,CANCELLED
ORD102167,2023-09-10T15:05:03,CUST7651,UK,GBP,3039.95,PAID
ORD102168,2024-11-29T09:08:48,CUST1354,IN,INR,3059.61,PAID
ORD102169,2023-07-28T00:41:42,CUST1197,US,USD,2044.27,CANCELLED
ORD102170,2023-02-16T22:25:47,CUST7295,IN,INR,2522.26,CREATED
ORD102171,2024-11-15T06:13:45,CUST9984,US,USD,2399.4,CREATED
ORD102172,2024-03-07T00:33:33,CUST7893,UK,GBP,4440.3,CANCELLED
ORD102173,2024-01-01T01:30:12,CUST9637,IN,INR,467.17,PAID
ORD102174,2024-04-20T15:14:56,CUST7263,AU,AUD,4787.46,CANCELLED
ORD102175,2024-01-19T00:37:51,CUST1792,US,USD,863.41,CANCELLED
ORD102176,2024-07-14T08:20:01,CUST5172,UK,GBP,3754.19,CREATED
ORD102177,2023-04-20T17:25:04,CUST6997,AU,AUD,1639.7,CANCELLED
ORD102178,2023-06-01T14:46:10,CUST4091,CA,CAD,2989.71,CANCELLED
ORD102179,2024-07-15T12:17:45,CUST1329,CA,CAD,4944.86,CREATED
ORD102180,2023-07-25T04:57:38,CUST5902,IN,INR,1476.39,PAID
ORD102181,2024-03-06T13:02:31,CUST4570,IN,INR,2793.62,CANCELLED
ORD102182,2023-10-25T00:12:04,CUST7082,US,USD,4011.68,PAID
ORD102183,2024-07-31T01:42:13,CUST1828,AU,AUD,1838.63,CANCELLED
ORD102184,2024-10-10T11:45:06,CUST2667,IN,INR,2615.59,PAID
ORD102185,2023-08-22T22:40:06,CUST4229,IN,INR,1175.86,PAID
ORD102186,2023-02-20T10:06:00,CUST6891,US,USD,3029.81,CREATED
ORD102187,2023-03-11T10:50:27,CUST2744,UK,GBP,606.44,PAID
ORD102188,2023-03-23T02:18:37,CUST4536,UK,GBP,3718.06,CANCELLED
ORD102189,2023-10-10T02:46:18,CUST6695,US,USD,3517.97,CANCELLED
ORD102190,2023-01-31T06:31:48,CUST8767,CA,CAD,2899.11,CREATED
ORD102191,2023-04-21T21:43:15,CUST2654,CA,CAD,3982.6,CREATED
ORD102192,2023-04-13T15:42:11,CUST4982,IN,INR,14.3,PAID
ORD102193,2024-04-11T20:12:29,CUST6560,CA,CAD,3356.71,CANCELLED
ORD102194,2023-10-29T04:12:29,CUST4453,US,USD,1962.55,CREATED
ORD102195,2023-07-19T10:47:46,CUST8333,IN,INR,375.25,CANCELLED
ORD102196,2024-03-16T13:31:42,CUST8674,UK,GBP,123.56,CANCELLED
ORD102197,2024-06-24T21:20:54,CUST8621,CA,CAD,4068.28,CANCELLED
ORD102198,2024-04-14T09:59:57,CUST4275,CA,CAD,3559.55,CREATED
ORD102199,2024-06-24T01:24:22,CUST7905,US,USD,149.6,CREATED
ORD102200,2024-10-18T02:49:37,CUST5089,CA,CAD,847.56,CREATED
ORD102201,2024-10-30T05:39:28,CUST6162,AU,AUD,1408.39,PAID
ORD102202,2024-03-07T07:06:44,CUST3292,AU,AUD,3222.04,PAID
ORD102203,2024-08-17T14:53:06,CUST8255,US,USD,3833.85,CANCELLED
ORD102204,2024-08-14T06:11:55,CUST3381,CA,CAD,4755.98,PAID
ORD102205,2023-11-25T07:17:59,CUST5518,US,USD,1125.63,CANCELLED
ORD102206,2023-01-10T18:37:45,CUST2950,CA,CAD,938.75,PAID
ORD102207,2024-06-26T05:00:02,CUST8991,AU,AUD,1782.37,CREATED
ORD102208,2024-06-11T04:58:26,CUST6743,CA,CAD,1811.8,PAID
ORD102209,2024-12-08T05:31:23,CUST5416,CA,CAD,122.88,CANCELLED
ORD102210,2023-04-27T08:02:16,CUST6013,IN,INR,282.48,PAID
ORD102211,2024-10-19T01:40:11,CUST1587,CA,CAD,2188.73,PAID
ORD102212,2024-02-13T20:01:36,CUST8406,CA,CAD,861.13,CANCELLED
ORD102213,2024-08-14T15:38:59,CUST4182,AU,AUD,4818.77,PAID
ORD102214,2024-05-31T06:13:37,CUST9910,CA,CAD,4342.01,PAID
ORD102215,2024-10-29T08:25:16,CUST1616,UK,GBP,2573.44,CREATED
ORD102216,2024-10-29T14:26:43,CUST9188,UK,GBP,1323.75,CANCELLED
ORD102217,2023-03-14T20:42:21,CUST1795,IN,INR,1275.82,CREATED
ORD102218,2023-11-06T14:18:37,CUST6686,UK,GBP,3912.05,CANCELLED
ORD102219,2024-07-31T08:25:50,CUST6072,US,USD,4127.74,CANCELLED
ORD102220,2024-04-02T11:57:38,CUST1040,AU,AUD,485.03,PAID
ORD102221,2023-03-16T16:04:41,CUST4680,CA,CAD,2080.55,PAID
ORD102222,2023-03-24T11:34:49,CUST7824,UK,GBP,3484.84,PAID
ORD102223,2024-12-07T02:24:11,CUST8302,AU,AUD,3808.59,CANCELLED
ORD102224,2023-10-16T03:55:52,CUST1453,US,USD,1135.26,CREATED
ORD102225,2023-04-28T14:03:41,CUST9855,CA,CAD,344.54,CANCELLED
ORD102226,2024-11-26T00:48:31,CUST5148,AU,AUD,4464.38,CREATED
ORD102227,2023-07-02T03:04:26,CUST3069,AU,AUD,3823.68,PAID
ORD102228,2023-05-18T06:03:08,CUST1592,US,USD,760.69,CANCELLED
ORD102229,2024-08-29T20:28:15,CUST2391,UK,GBP,1886.64,CREATED
ORD102230,2023-12-04T00:41:18,CUST8492,IN,INR,1912.8,CREATED
ORD102231,2023-08-07T00:43:36,CUST5965,UK,GBP,3772.35,CANCELLED
ORD102232,2023-09-29T21:35:18,CUST3218,US,USD,1494.56,CREATED
ORD102233,2024-03-22T10:19:09,CUST9980,CA,CAD,998.52,CREATED
ORD102234,2024-09-06T19:06:58,CUST9496,CA,CAD,3425.62,CREATED
ORD102235,2023-04-01T16:21:20,CUST5521,UK,GBP,1218.59,CANCELLED
ORD102236,2024-08-14T22:35:43,CUST5867,IN,INR,2690.9,CREATED
ORD102237,2023-08-05T15:37:18,CUST3397,CA,CAD,458.45,PAID
ORD102238,2023-08-01T09:33:21,CUST4447,CA,CAD,3038.16,CANCELLED
ORD102239,2023-09-28T09:20:49,CUST2315,UK,GBP,4815.49,CANCELLED
ORD102240,2024-02-13T22:57:59,CUST7485,CA,CAD,4731.16,PAID
ORD102241,2024-06-21T20:24:59,CUST6144,CA,CAD,3510.42,CANCELLED
ORD102242,2023-04-09T02:45:52,CUST1250,AU,AUD,3395.53,PAID
ORD102243,2024-03-17T20:56:47,CUST8145,CA,CAD,4369.95,CREATED
ORD102244,2024-11-04T05:11:17,CUST9444,IN,INR,1416.32,CREATED
ORD102245,2024-04-11T01:57:10,CUST1045,IN,INR,3006.42,PAID
ORD102246,2024-11-27T15:16:42,CUST7759,IN,INR,2649.68,CREATED
ORD102247,2023-03-10T07:44:42,CUST2566,US,USD,463.51,CREATED
ORD102248,2023-02-11T03:15:26,CUST8172,US,USD,2423.91,CREATED
ORD102249,2024-04-11T00:01:15,CUST8770,AU,AUD,3818.11,CANCELLED
ORD102250,2023-07-23T05:13:46,CUST1147,CA,CAD,3661.16,CREATED
ORD102251,2023-07-24T16:59:44,CUST5780,UK,GBP,4331.1,CANCELLED
ORD102252,2023-11-09T19:08:52,CUST9226,UK,GBP,877.32,CREATED
ORD102253,2024-11-12T06:24:36,CUST8502,AU,AUD,2438.84,CANCELLED
ORD102254,2023-04-02T14:48:29,CUST3252,UK,GBP,1517.29,CANCELLED
ORD102255,2024-03-15T03:53:18,CUST4965,CA,CAD,2725.8,PAID
ORD102256,2024-07-29T13:25:40,CUST8131,US,USD,1541.3,CREATED
ORD102257,2023-11-21T18:29:52,CUST9756,AU,AUD,4350.74,CANCELLED
ORD102258,2024-05-26T12:04:17,CUST4077,UK,GBP,2550.09,CREATED
ORD102259,2024-04-17T16:31:30,CUST8245,UK,GBP,4989.12,CREATED
ORD102260,2024-09-12T23:40:11,CUST2625,US,USD,3362.66,CANCELLED
ORD102261,2024-06-15T02:50:08,CUST8060,US,USD,4493.97,PAID
ORD102262,2024-11-29T19:50:52,CUST6298,CA,CAD,3963.66,PAID
ORD102263,2023-07-02T16:10:59,CUST4177,CA,CAD,2043.28,CREATED
ORD102264,2024-05-14T17:16:22,CUST4069,IN,INR,4560.09,CANCELLED
ORD102265,2024-04-23T10:08:42,CUST3858,CA,CAD,463.96,PAID
ORD102266,2024-12-16T23:53:23,CUST7395,US,USD,486.71,PAID
ORD102267,2023-02-26T15:24:30,CUST6504,CA,CAD,1629.14,CANCELLED
ORD102268,2023-12-13T10:36:29,CUST2812,AU,AUD,2599.74,CANCELLED
ORD102269,2023-09-24T18:08:32,CUST5802,CA,CAD,4551.45,CREATED
ORD102270,2024-07-05T12:54:12,CUST9786,CA,CAD,4298.33,PAID
ORD102271,2024-06-29T20:57:45,CUST3723,IN,INR,2978.62,CREATED
ORD102272,2024-07-24T23:46:30,CUST6589,AU,AUD,3660.58,CREATED
ORD102273,2023-03-31T06:36:11,CUST6518,AU,AUD,3277.8,PAID
ORD102274,2024-10-14T17:13:33,CUST8569,IN,INR,3751.77,PAID
ORD102275,2024-04-21T12:57:10,CUST8672,AU,AUD,2402.47,PAID
ORD102276,2023-11-10T02:29:26,CUST6646,UK,GBP,2492.33,CANCELLED
ORD102277,2023-05-23T09:18:38,CUST9757,US,USD,4127.46,CANCELLED
ORD102278,2024-06-13T23:32:53,CUST1997,IN,INR,4364.53,PAID
ORD102279,2024-08-15T01:04:50,CUST6880,IN,INR,781.21,CREATED
ORD102280,2023-04-27T07:17:25,CUST8828,UK,GBP,278.4,CANCELLED
ORD102281,2024-10-18T08:42:21,CUST4597,US,USD,4089.54,CREATED
ORD102282,2024-07-26T17:56:49,CUST5016,UK,GBP,1068.77,CANCELLED
ORD102283,2023-06-26T14:35:36,CUST2851,AU,AUD,1804.38,CANCELLED
ORD102284,2024-10-23T00:28:38,CUST6681,CA,CAD,2774.67,CANCELLED
ORD102285,2024-09-10T16:05:12,CUST4812,CA,CAD,4406.96,CANCELLED
ORD102286,2024-01-27T15:52:54,CUST9316,US,USD,2391.96,PAID
ORD102287,2024-05-10T04:04:53,CUST1000,UK,GBP,3938.27,CREATED
ORD102288,2024-07-28T17:29:24,CUST4391,IN,INR,3979.43,PAID
ORD102289,2023-01-16T03:55:11,CUST6519,US,USD,4497.96,CREATED
ORD102290,2023-05-14T08:45:40,CUST3902,AU,AUD,1470.91,PAID
ORD102291,2023-07-31T03:39:24,CUST9238,AU,AUD,4918.8,CANCELLED
ORD102292,2024-08-25T20:28:47,CUST5430,IN,INR,4168.27,CREATED
ORD102293,2023-01-19T14:10:53,CUST7454,UK,GBP,2532.59,CREATED
ORD102294,2024-08-27T12:04:09,CUST6365,AU,AUD,4130.61,PAID
ORD102295,2024-06-28T23:20:29,CUST2363,AU,AUD,2444.83,PAID
ORD102296,2024-04-25T09:18:53,CUST8277,CA,CAD,3685.71,CANCELLED
ORD102297,2023-01-10T23:34:00,CUST1075,AU,AUD,1654.15,CANCELLED
ORD102298,2024-11-25T02:44:13,CUST8954,US,USD,3699.92,CANCELLED
ORD102299,2023-02-26T11:36:56,CUST1697,AU,AUD,4103.97,CREATED
ORD102300,2024-07-28T17:04:02,CUST1361,AU,AUD,1492.69,CANCELLED
ORD102301,2023-09-20T09:46:25,CUST7564,IN,INR,3924.7,CREATED
ORD102302,2023-09-03T23:17:16,CUST3184,US,USD,1206.74,CANCELLED
ORD102303,2024-08-23T20:00:04,CUST5749,CA,CAD,3340.21,CREATED
ORD102304,2024-06-24T06:01:33,CUST9432,US,USD,3957.78,PAID
ORD102305,2023-12-30T20:08:00,CUST6708,AU,AUD,862.69,CANCELLED
ORD102306,2023-11-14T11:07:34,CUST4626,AU,AUD,4538.63,CANCELLED
ORD102307,2023-04-22T03:20:47,CUST8763,US,USD,3437.63,PAID
ORD102308,2024-04-11T07:20:41,CUST8978,IN,INR,2632.1,PAID
ORD102309,2024-08-22T13:56:32,CUST3209,AU,AUD,746.02,PAID
ORD102310,2024-03-31T01:42:19,CUST4303,IN,INR,4608.59,PAID
ORD102311,2024-09-20T12:14:58,CUST9984,IN,INR,4496.37,PAID
ORD102312,2023-05-23T14:34:24,CUST2223,US,USD,3747.57,PAID
ORD102313,2024-10-30T08:22:32,CUST4926,AU,AUD,1782.88,CREATED
ORD102314,2024-12-07T09:49:42,CUST3518,US,USD,1906.74,PAID
ORD102315,2024-08-20T21:15:24,CUST2670,UK,GBP,1639.8,CANCELLED
ORD102316,2024-03-26T21:05:45,CUST7792,AU,AUD,2037.39,CANCELLED
ORD102317,2023-09-25T16:46:51,CUST6516,US,USD,89.38,CANCELLED
ORD102318,2024-10-02T04:54:17,CUST9431,CA,CAD,1850.62,PAID
ORD102319,2023-06-05T04:14:47,CUST6899,CA,CAD,1620.19,CREATED
ORD102320,2024-06-30T16:26:21,CUST5204,IN,INR,2898.75,CANCELLED
ORD102321,2024-01-18T05:34:17,CUST2184,CA,CAD,4102.68,CANCELLED
ORD102322,2024-05-30T17:56:46,CUST5643,AU,AUD,212.01,PAID
ORD102323,2024-06-10T15:38:14,CUST3334,IN,INR,2878.02,PAID
ORD102324,2024-04-29T17:13:10,CUST5188,IN,INR,1766.43,CREATED
ORD102325,2023-02-09T05:07:51,CUST8378,CA,CAD,1802.05,CREATED
ORD102326,2024-07-08T05:21:30,CUST2309,IN,INR,695.93,CREATED
ORD102327,2024-07-25T21:52:24,CUST5435,IN,INR,4247.51,CREATED
ORD102328,2024-08-01T02:38:10,CUST2418,AU,AUD,652.46,PAID
ORD102329,2023-02-24T22:04:13,CUST5709,AU,AUD,3995.09,CREATED
ORD102330,2023-06-16T23:55:31,CUST3574,CA,CAD,953.28,CREATED
ORD102331,2024-11-15T18:15:49,CUST7880,AU,AUD,3069.17,CREATED
ORD102332,2023-10-20T10:39:16,CUST7284,US,USD,1122.69,CREATED
ORD102333,2023-01-21T19:07:15,CUST3016,IN,INR,3749.85,CREATED
ORD102334,2024-11-24T05:47:28,CUST9867,US,USD,4118.96,CANCELLED
ORD102335,2024-09-09T02:51:53,CUST9310,AU,AUD,1770.41,CANCELLED
ORD102336,2024-12-07T06:11:18,CUST7913,CA,CAD,2172.06,CANCELLED
ORD102337,2024-07-20T00:19:53,CUST5850,US,USD,1748.32,PAID
ORD102338,2024-08-08T13:31:42,CUST3481,AU,AUD,2809.84,CREATED
ORD102339,2023-09-06T19:45:09,CUST7890,CA,CAD,1733.14,CREATED
ORD102340,2024-05-13T05:45:58,CUST8567,UK,GBP,691.87,CANCELLED
ORD102341,2024-02-22T12:59:07,CUST6871,AU,AUD,2285.9,PAID
ORD102342,2024-03-25T02:00:23,CUST8257,CA,CAD,3047.87,CREATED
ORD102343,2023-12-29T21:53:04,CUST3242,AU,AUD,905.0,PAID
ORD102344,2024-01-01T15:21:47,CUST3474,US,USD,3472.63,PAID
ORD102345,2024-12-18T20:19:18,CUST5894,IN,INR,4208.83,CANCELLED
ORD102346,2024-07-24T11:19:00,CUST3886,CA,CAD,586.82,CREATED
ORD102347,2024-10-07T06:30:41,CUST2943,UK,GBP,2158.3,PAID
ORD102348,2023-10-04T07:46:13,CUST2913,IN,INR,842.57,CREATED
ORD102349,2023-09-24T23:57:26,CUST8657,CA,CAD,1644.65,PAID
ORD102350,2024-04-03T17:50:10,CUST8535,CA,CAD,758.91,PAID
ORD102351,2024-02-27T19:00:45,CUST3460,CA,CAD,545.28,CANCELLED
ORD102352,2024-08-09T08:51:57,CUST1598,US,USD,2230.27,PAID
ORD102353,2023-10-24T02:55:15,CUST5899,UK,GBP,2607.8,CREATED
ORD102354,2024-12-26T23:46:27,CUST3001,UK,GBP,4961.73,CANCELLED
ORD102355,2023-12-16T07:05:04,CUST8041,CA,CAD,4867.17,PAID
ORD102356,2024-10-16T08:32:16,CUST2826,UK,GBP,3112.67,CANCELLED
ORD102357,2024-04-15T17:49:10,CUST1933,AU,AUD,4659.06,CREATED
ORD102358,2024-03-12T16:43:38,CUST5390,AU,AUD,4715.1,CANCELLED
ORD102359,2023-03-15T03:43:44,CUST2580,CA,CAD,2588.68,CREATED
